closing_id,building_id,apartment_number,close_price,close_date
12910,8682,3,3000000.0,2016-01-22
12911,8690,"",60928000.0,2017-08-31
12912,8697,6A,600000.0,2015-12-22
12913,8697,10F,595000.0,2018-03-30
12914,8697,7G,570000.0,2014-05-15
12915,8697,10C,960000.0,2015-07-22
12916,8697,5E,975000.0,2014-03-26
12917,8697,18C,880000.0,2014-07-29
12918,8697,27A,1050000.0,2014-05-08
12919,8697,24C,1240000.0,2016-04-12
12920,8697,12A,700000.0,2016-10-07
12921,8697,18H,925000.0,2015-11-24
12922,8697,27A,1425000.0,2018-02-20
12923,8697,22B,650000.0,2018-03-22
12924,8697,27C,1130000.0,2018-04-26
12925,8697,12C,1120000.0,2018-05-17
12926,8697,4D,915000.0,2014-01-21
12927,8697,12E,1225000.0,2017-12-21
12928,8697,22A,730000.0,2015-08-12
12929,8697,3C,858000.0,2014-01-17
12930,8697,21A,665000.0,2017-10-03
12931,8697,9H,770000.0,2017-01-25
12932,8697,24D,1227500.0,2017-08-24
12933,8697,3F,540000.0,2014-12-12
12934,8697,11E,1090000.0,2015-04-27
12935,8697,8D,1075000.0,2017-05-10
12936,8697,4E,1050000.0,2016-06-09
12937,8697,18B,675000.0,2015-03-12
12938,8697,4B,599000.0,2017-10-05
12939,8697,7C,980000.0,2017-11-06
12940,8697,2F,625000.0,2017-06-21
12941,8697,23E,1650000.0,2014-12-16
12942,8697,14D,1195950.0,2016-06-22
12943,8697,19G,650000.0,2016-02-09
12944,8697,3C,1120000.0,2017-04-18
12945,8697,6D,875000.0,2014-03-07
12946,8697,6G,618000.0,2016-03-03
12947,8697,14C,1025000.0,2015-06-29
12948,8697,6C,970000.0,2017-08-10
12949,8697,15E,1250000.0,2017-03-22
12950,8697,21E,1180000.0,2017-12-13
12951,8697,22F,612000.0,2015-04-15
12952,8697,25E,1600000.0,2016-01-20
12953,8697,17C,975000.0,2015-04-17
12954,8697,20EF,1860000.0,2017-06-13
12955,8697,5B,610000.0,2016-10-13
12956,8697,8G,585000.0,2014-02-21
12957,8704,5A,549000.0,2016-06-30
12958,8704,3C,455000.0,2017-08-16
12959,8704,4A,360000.0,2015-01-16
12960,8704,3D,333000.0,2014-01-16
12961,8704,5A,580000.0,2017-10-12
12962,8711,5N,1642000.0,2016-02-02
12963,8711,PK1,250000.0,2017-07-06
12964,8711,8,2980000.0,2015-01-09
12965,8711,7,2900000.0,2017-03-07
12966,8711,6,3100000.0,2014-07-30
12967,8711,10,3250000.0,2017-06-14
12968,8711,4N,1425000.0,2017-04-26
12969,8711,11,3140000.0,2015-05-08
12970,8713,9H,530915.0,2018-01-30
12971,8713,9H,530915.0,2018-01-30
12972,8713,1K,450000.0,2018-04-19
12973,8713,5G,460000.0,2014-08-12
12974,8713,9M,552000.0,2017-01-31
12975,8713,7H,552500.0,2015-12-10
12976,8713,4M,485000.0,2015-01-21
12977,8713,4F,1045000.0,2015-08-17
12978,8713,8J,480000.0,2014-07-07
12979,8713,8B,640000.0,2016-12-22
12980,8713,5H,551000.0,2016-05-26
12981,8713,3J,525100.0,2015-09-29
12982,8713,1H,490000.0,2015-10-28
12983,8713,4A,540000.0,2016-05-02
12984,8713,9N,768000.0,2017-06-14
12985,8713,2H,560000.0,2016-09-22
12986,8713,2K,485000.0,2015-10-30
12987,8713,3D,605000.0,2016-02-18
12988,8713,9K,1050000.0,2016-03-23
12989,8713,7I,658500.0,2017-10-02
12990,8713,7E,460000.0,2014-07-17
12991,8713,"8K,8L",1850000.0,2017-01-04
12992,8713,5B,545000.0,2016-12-13
12993,8713,9J,493000.0,2014-12-16
12994,8713,8A,610000.0,2016-08-12
12995,8713,5P,545000.0,2017-09-15
12996,8713,3I,580000.0,2017-04-25
12997,8713,4M,645000.0,2017-11-13
12998,8713,8O,475000.0,2015-03-24
12999,8713,1D,450000.0,2015-04-29
13000,8713,4H,600000.0,2016-06-23
13001,8713,5P,408000.0,2015-09-30
13002,8713,9L,618000.0,2017-09-26
13003,8715,5C,550000.0,2018-06-28
13004,8715,2F/G,915000.0,2018-05-24
13005,8715,3F,545000.0,2016-07-28
13006,8715,5D,750000.0,2016-10-11
13007,8715,5F,555000.0,2016-03-28
13008,8715,3A,545000.0,2016-07-05
13009,8715,1E,685000.0,2015-08-04
13010,8715,6D,647500.0,2016-03-14
13011,8715,5A,565000.0,2017-07-14
13012,8715,4A,575000.0,2015-12-22
13013,8715,6C,539051.0,2016-05-17
13014,8715,4C,321500.0,2017-05-12
13015,8715,6E,745000.0,2015-08-20
13016,8715,5B,610000.0,2017-12-19
13017,8721,8F,825000.0,2014-07-30
13018,8721,7D,920000.0,2016-10-13
13019,8721,6A,950000.0,2016-06-20
13020,8721,9I,910000.0,2015-02-10
13021,8721,5E,730000.0,2016-09-26
13022,8721,7D,870000.0,2014-07-14
13023,8721,5C,890000.0,2015-03-24
13024,8721,4D,925000.0,2015-09-09
13025,8721,PHSE,800000.0,2015-12-09
13026,8721,8C,985000.0,2017-08-09
13027,8733,C-4,14000000.0,2014-08-27
13028,8733,8 Units,5550000.0,2014-07-16
13029,8733,3A,10116000.0,2018-04-12
13030,8733,8 Units,7050000.0,2018-04-27
13031,8733,4D,3632850.0,2014-01-17
13032,8733,3A,6211325.0,2014-04-03
13033,8733,2D,1955000.0,2014-04-15
13034,8739,3B,5000000.0,2018-02-01
13035,8739,3DA,1250000.0,2018-07-11
13036,8739,6AC,750000.0,2018-03-26
13037,8739,8C,4800000.0,2014-12-10
13038,8739,7DE,785000.0,2015-12-17
13039,8739,5C,3050000.0,2016-05-12
13040,8739,8BD,660000.0,2017-12-13
13041,8739,10DC,985000.0,2017-11-14
13042,8739,10CB,1176090.0,2015-08-06
13043,8739,11C/B,300000.0,2014-07-18
13044,8739,6AB,700000.0,2014-11-05
13045,8739,3B,4850000.0,2014-07-31
13046,8739,6C,3250000.0,2014-02-25
13047,8739,9CD,595000.0,2016-10-26
13048,8739,7DF,450000.0,2017-05-19
13049,8739,3A4AB,6000000.0,2015-05-07
13050,8739,4B,5100000.0,2015-02-11
13051,8739,7DF,379000.0,2014-11-13
13052,8739,3DC,650000.0,2017-06-28
13053,8739,4AA,825000.0,2014-12-03
13054,8777,25B,2300000.0,2018-01-05
13055,8777,7C,1.0,2015-03-16
13056,8777,22A,1700000.0,2018-06-28
13057,8777,7K,10.0,2018-02-23
13058,8777,2K,1035000.0,2018-06-01
13059,8777,12J,1250000.0,2014-05-21
13060,8777,16B,2182737.38,2014-06-13
13061,8777,23D,1395000.0,2015-09-25
13062,8777,3E,1235000.0,2015-03-30
13063,8777,22M,1425000.0,2015-08-25
13064,8777,4E,1050000.0,2016-12-12
13065,8777,27B,2365000.0,2016-11-30
13066,8777,9D,1150000.0,2017-02-02
13067,8777,11F,1200000.0,2016-01-29
13068,8777,14C,1505000.0,2016-12-21
13069,8777,2G,850000.0,2016-11-22
13070,8777,7C,1.0,2015-04-09
13071,8777,13L,1400000.0,2017-09-19
13072,8777,23M,1500000.0,2018-03-23
13073,8777,7H,1275000.0,2018-04-19
13074,8777,17F,10.0,2018-03-29
13075,8777,7D,700000.0,2014-09-15
13076,8777,25M,1485000.0,2015-02-02
13077,8777,9A,2125000.0,2017-08-21
13078,8777,27L,1550000.0,2016-04-18
13079,8777,19F,1750000.0,2016-12-08
13080,8777,27J,1999999.0,2016-11-14
13081,8777,7C,1250000.0,2016-03-14
13082,8777,15F,2200000.0,2016-06-13
13083,8777,27C,1675000.0,2017-11-06
13084,8777,7D,1115000.0,2016-10-21
13085,8777,2H,1425600.0,2016-06-29
13086,8777,18B,2090000.0,2014-09-04
13087,8777,14A,2225000.0,2016-08-02
13088,8777,4K,10.0,2017-07-12
13089,8777,4F,999000.0,2017-02-24
13090,8777,14J,1275000.0,2015-02-10
13091,8777,11M,1500000.0,2017-01-09
13092,8777,24D,1450000.0,2014-08-25
13093,8777,18D,1375000.0,2017-05-26
13094,8777,7B,1925000.0,2015-08-18
13095,8777,11D,1215000.0,2015-08-11
13096,8777,21A,2500000.0,2016-01-15
13097,8777,24M,1400000.0,2015-06-03
13098,8812,2K,970000.0,2018-03-29
13099,8812,1K,1076000.0,2016-08-18
13100,8812,1E,870000.0,2018-01-31
13101,8812,1J,565000.0,2014-12-10
13102,8812,3B,825000.0,2018-01-18
13103,8812,3A,803000.0,2018-06-25
13104,8812,4C,525000.0,2016-05-24
13105,8812,2F,445000.0,2017-05-08
13106,8812,5AJK,2600000.0,2017-09-25
13107,8812,6A,905000.0,2016-01-15
13108,8812,1F,335000.0,2014-05-20
13109,8812,2B,818750.0,2017-03-16
13110,8812,6B,950000.0,2017-05-19
13111,8812,6C,550000.0,2017-05-25
13112,8813,1A-B,691000.0,2017-11-04
13113,8813,15G,1350000.0,2015-07-24
13114,8813,10F,10.0,2015-12-22
13115,8813,9G,790000.0,2018-07-25
13116,8813,11N,1150000.0,2015-09-25
13117,8813,6B,685000.0,2018-08-06
13118,8813,11F,10.0,2015-08-13
13119,8813,9P,965000.0,2016-04-20
13120,8813,12H,999999.0,2016-11-10
13121,8813,11F,10.0,2015-08-14
13122,8813,7D,835000.0,2017-07-07
13123,8813,3H,918303.75,2016-05-25
13124,8813,10C,620611.87,2016-10-21
13125,8813,17G,1060000.0,2017-12-28
13126,8813,7B,612000.0,2014-07-16
13127,8813,4H,10.0,2014-01-04
13128,8813,8C,734500.0,2017-05-19
13129,8813,12B,635000.0,2015-01-14
13130,8813,2D,725000.0,2014-02-07
13131,8813,10E,915000.0,2014-07-29
13132,8813,19G,1600000.0,2015-03-31
13133,8813,14G,1050000.0,2015-12-02
13134,8813,11N,865000.0,2015-02-25
13135,8813,11A,618000.0,2015-09-25
13136,8813,8L,700000.0,2015-10-23
13137,8813,14K,920000.0,2017-05-22
13138,8813,11D,990000.0,2015-07-24
13139,8813,2L,53000.0,2015-02-10
13140,8813,9-C,691000.0,2016-07-27
13141,8813,19J,1820000.0,2016-06-22
13142,8813,4M,725000.0,2016-02-26
13143,8813,6P,950000.0,2014-01-10
13144,8813,5C,582000.0,2015-03-02
13145,8813,14G,850000.0,2017-11-20
13146,8813,8G,900000.0,2015-12-14
13147,8813,7B,10.0,2016-06-27
13148,8813,2P,950000.0,2017-04-14
13149,8839,7F,650000.0,2018-04-16
13150,8866,2,3250000.0,2015-07-27
13151,8866,"7,8",9500000.0,2017-05-22
13152,8873,1F,930000.0,2017-11-10
13153,8873,5R,780850.0,2017-08-16
13154,8873,2F,1150000.0,2017-01-13
13155,8873,2F,1695000.0,2017-09-27
13156,8873,4F,650000.0,2014-08-21
13157,8873,3R,995000.0,2016-02-01
13158,8883,6S,2568405.65,2018-07-06
13159,8883,2D,3818437.5,2018-07-02
13160,8883,3R,2235058.75,2018-02-14
13161,8883,3L,1120075.0,2018-01-30
13162,8883,3P,1313542.5,2018-02-02
13163,8883,3H,1476462.5,2018-07-11
13164,8883,6A,1629200.0,2018-03-21
13165,8883,3A,1349181.25,2018-03-14
13166,8883,PHB,5345812.5,2018-07-11
13167,8883,2U,2011043.75,2018-03-13
13168,8883,3Q,2825643.75,2018-02-08
13169,8883,5B,2352157.5,2018-02-16
13170,8883,4R,2336883.75,2018-01-30
13171,8883,4S,1776846.25,2018-02-02
13172,8883,6K,2795276.25,2018-03-27
13173,8883,5M,3859167.5,2018-02-14
13174,8883,5A,1624108.75,2018-02-07
13175,8883,4L,1170987.5,2018-03-08
13176,8883,3U,1654656.25,2018-01-26
13177,8883,3B,2235058.75,2018-07-16
13178,8883,3K,2540533.75,2018-02-27
13179,8883,GRDA,1822667.5,2018-03-08
13180,8883,5F,2395000.0,2018-02-22
13181,8883,6D,3415000.0,2018-03-07
13182,8883,3M,2987725.0,2018-03-21
13183,8883,5K,2708545.0,2018-02-08
13184,8883,5U,2469256.25,2018-07-18
13185,8883,4H,1440823.75,2018-02-09
13186,8883,4T,1542648.75,2018-03-02
13187,8883,4U,1690284.37,2018-02-27
13188,8883,5E,1588470.0,2018-02-20
13189,8883,2S,2011043.75,2018-03-12
13190,8883,3D,2214693.75,2018-02-22
13191,8883,GRDB,2035990.88,2018-05-25
13192,8883,6F,2540533.75,2018-03-08
13193,8883,5P,2884700.0,2018-03-21
13194,8883,6C,2548040.63,2018-04-03
13195,8883,3J,1377000.0,2018-03-26
13196,8883,2E,1909218.75,2018-03-30
13197,8883,PHC,4556668.75,2018-06-29
13198,8883,4J,2220075.0,2018-07-09
13199,8883,PHD,8865000.0,2018-07-02
13200,8883,3F,3820755.0,2018-07-16
13201,8883,5G,2693271.25,2018-01-23
13202,8883,5D,3304884.38,2018-01-05
13203,8883,4Q,2825550.0,2017-12-27
13204,8883,4A,1552831.25,2017-12-28
13205,8883,5R,3450000.0,2018-03-06
13206,8883,3T,1527375.0,2018-01-17
13207,8883,6R,3515000.0,2018-03-26
13208,8883,6R,2450000.0,2018-03-26
13209,8883,3J,2295000.0,2018-03-26
13210,8883,6B,2445000.0,2018-03-19
13211,8883,4T,1200000.0,2018-03-02
13212,8883,4M,3044567.5,2018-02-20
13213,8883,5C,2446345.63,2018-02-09
13214,8883,4C,2315941.87,2018-02-21
13215,8883,4P,1298268.75,2018-01-26
13216,8883,6M,3809446.87,2018-03-23
13217,8883,4N,1350000.0,2018-01-30
13218,8883,3S,1588470.0,2018-02-12
13219,8883,4B,2235058.75,2018-02-02
13220,8883,2R,1756481.25,2018-04-12
13221,8883,4D,2350000.0,2018-04-24
13222,8883,3C,2291062.5,2018-04-16
13223,8883,6J,2365000.0,2018-03-28
13224,8883,2Q,1374637.5,2018-04-16
13225,8883,4K,2295000.0,2018-05-04
13226,8883,5Q,2520168.75,2018-04-23
13227,8883,3E,2215029.37,2018-05-01
13228,8883,6P,3034086.25,2018-03-21
13229,8883,4E,2315941.88,2018-04-30
13230,8883,6Q,2650000.0,2018-04-06
13231,8883,PHF,5170000.0,2018-05-30
13232,8883,3N,1522283.75,2018-05-25
13233,8883,6G,2820552.5,2018-06-07
13234,8883,"PHA,PKG2",4727500.0,2018-06-12
13235,8883,3A,1630000.0,2018-06-28
13236,8887, 2A,1600000.0,2018-01-30
13237,8887,5C,1100000.0,2014-06-19
13238,8887,1E,1426500.0,2014-06-26
13239,8887,3E,2250000.0,2018-04-13
13240,8887,5I,2650000.0,2016-07-22
13241,8887,2A,1600000.0,2018-01-30
13242,8887,1E,1500000.0,2018-02-14
13243,8887,5J,1372500.0,2014-09-12
13244,8887,9C,498750.0,2017-06-16
13245,8887,3F,1585000.0,2017-10-05
13246,8887,7L,1285000.0,2014-05-08
13247,8887,8C,1625000.0,2016-05-23
13248,8887,PHE,2400000.0,2017-09-28
13249,8887,6B,2550000.0,2016-06-30
13250,8887,8B,2275000.0,2015-01-21
13251,8887,5L,1575000.0,2017-05-31
13252,8887,2I,2250000.0,2016-09-20
13253,8889,4R,834965.0,2015-12-18
13254,8889,3R,842619.38,2016-01-04
13255,8889,3F,794235.0,2016-01-26
13256,8889,4F,784052.0,2015-12-18
13257,8893,4H,100.0,2014-10-01
13258,8893,1HTHH,1700000.0,2018-07-05
13259,8893,3B,650000.0,2016-07-15
13260,8893,5C,1675000.0,2016-03-10
13261,8893,4J,1450000.0,2017-05-11
13262,8893,2F,619000.0,2016-11-21
13263,8893,THB,1150000.0,2016-08-10
13264,8893,1DTHD,1650000.0,2018-04-30
13265,8893,3C,1730000.0,2016-12-16
13266,8893,1ETHE,990000.0,2017-10-30
13267,8893,4H,1250000.0,2017-12-22
13268,8893,1CTHC,1695000.0,2015-09-11
13269,8893,6A,996888.0,2016-05-20
13270,8893,5D,1040000.0,2017-08-03
13271,8893,5E,650000.0,2016-10-03
13272,8893,4F,627000.0,2014-08-22
13273,8893,1JTHJ,1125000.0,2016-01-12
13274,8893,4F,675000.0,2017-07-11
13275,8893,2C,1757500.0,2017-08-15
13276,8893,5J,1580000.0,2015-07-15
13277,8893,4H,975000.0,2015-08-28
13278,8893,5B,655000.0,2017-06-16
13279,8893,3E,530000.0,2014-01-10
13280,8893,5F,600000.0,2015-09-15
13281,8893,2C,1711000.0,2015-05-13
13282,8893,2D,998000.0,2016-06-30
13283,8898,"",11500000.0,2017-03-07
13284,8907,GDE,646588.75,2015-03-25
13285,8907,3G,1023341.25,2015-03-24
13286,8907,4G,1033863.71,2015-03-23
13287,8907,5C,901151.25,2015-04-28
13288,8907,"",41400000.0,2014-06-09
13289,8907,6E,715000.0,2018-05-04
13290,8907,5A,1210000.0,2018-04-10
13291,8907,7B,763687.5,2015-08-20
13292,8907,4C,890968.75,2015-04-20
13293,8907,5H,1099835.0,2015-03-09
13294,8907,4H,1084436.25,2015-09-29
13295,8907,GDG,1013158.75,2015-06-25
13296,8907,7D,1440823.75,2015-12-30
13297,8907,GDC,1624108.75,2015-03-26
13298,8907,2B,677262.0,2015-03-12
13299,8907,3H,1074253.75,2015-05-21
13300,8907,4D,1349181.25,2015-03-17
13301,8907,2G,995000.0,2015-04-29
13302,8907,3F,1054233.91,2015-03-23
13303,8907,2A,1374000.0,2016-06-09
13304,8907,7H,1150000.0,2016-12-08
13305,8907,7G,1065000.0,2016-09-14
13306,8907,7A,1325000.0,2017-11-01
13307,8907,4A,1315000.0,2017-07-28
13308,8907,GDB,1725933.75,2015-08-19
13309,8907,2C,870603.75,2015-05-13
13310,8907,2H,1044048.81,2015-03-23
13311,8907,3D,1333907.5,2015-06-29
13312,8907,5E,626223.75,2015-03-16
13313,8907,6B,728048.75,2015-08-20
13314,8907,6C,911333.75,2015-07-29
13315,8907,GDF,840056.25,2017-01-09
13316,8907,3C,881075.2,2015-03-23
13317,8907,5G,1053888.75,2015-07-09
13318,8907,6D,1451006.3,2015-07-21
13319,8907,7C,940000.0,2015-08-26
13320,8907,7F,999888.0,2017-10-12
13321,8907,6 Units,7303600.0,2016-06-16
13322,8907,6A,1490000.0,2017-05-16
13323,8907,6F,935000.0,2017-05-30
13324,8907,6E,631315.0,2015-03-16
13325,8907,GDD,1950000.0,2015-07-09
13326,8907,6H,1115000.0,2015-09-30
13327,8907,5D,1375000.0,2015-07-30
13328,8907,3A,1370000.0,2017-06-29
13329,8907,4B,675000.0,2015-03-26
13330,8907,2D,1318759.0,2015-03-27
13331,8907,2E,631315.0,2015-05-13
13332,8907,3B,676177.0,2015-03-12
13333,8907,7E,655000.0,2015-06-09
13334,8907,6G,1025000.0,2016-04-05
13335,8907,2F,865000.0,2017-04-18
13336,8907,3E,630000.0,2015-05-20
13337,8907,5 Units,4100200.0,2016-06-16
13338,8907,4E,672045.0,2015-06-18
13339,8907,4F,880000.0,2017-06-01
13340,8907,5B,686205.0,2015-05-14
13341,8907,3B,750000.0,2017-07-17
13342,8907,GDA,1775000.0,2017-05-10
13343,8907,5F,905000.0,2017-06-02
13344,8922,2E,898000.0,2014-09-22
13345,8922,13E,850000.0,2016-10-27
13346,8922,4W,836400.0,2017-02-06
13347,8922,7W,912900.0,2017-07-20
13348,8922,11E,790000.0,2018-04-25
13349,8922,12W,1095000.0,2017-05-08
13350,8922,13W,1050000.0,2016-11-16
13351,8926,2C,1897350.0,2018-07-17
13352,8926,5B,2795000.0,2014-09-09
13353,8926,3B,1440000.0,2016-02-02
13354,8926,1A/1B,4000000.0,2015-01-21
13355,8927,"",4900000.0,2014-09-16
13356,8955,1003,1090000.0,2018-06-13
13357,8955,1405,1350000.0,2018-05-01
13358,8955,1106,650000.0,2014-12-23
13359,8955,705,850000.0,2018-08-07
13360,8955,703,780000.0,2016-09-19
13361,8955,1603,1275000.0,2017-03-24
13362,8955,1703,1100000.0,2014-05-21
13363,8955,1607,995000.0,2017-06-07
13364,8955,1602,820000.0,2016-09-07
13365,8955,1203,1175000.0,2016-05-12
13366,8955,906,820000.0,2014-06-27
13367,8955,1402,897700.0,2015-09-09
13368,8955,1006,880000.0,2015-09-30
13369,8955,1105,1465000.0,2015-05-29
13370,8955,1102,795000.0,2014-07-15
13371,8955,706,872500.0,2015-07-15
13372,8966,10A,1500000.0,2015-09-30
13373,8966,9E,839000.0,2016-02-11
13374,8966,11E,760000.0,2016-11-08
13375,8966,11A/F,2040000.0,2016-08-23
13376,8966,29BCH,24843.0,2016-07-06
13377,8966,6F,805000.0,2016-10-31
13378,8966,28B,1550000.0,2016-05-10
13379,8966,7D,618000.0,2016-05-18
13380,8966,29BC,3400000.0,2016-07-06
13381,8966,28A,1345000.0,2016-05-10
13382,8966,5D,560000.0,2015-12-14
13383,8966,10EFH,52932.0,2015-12-22
13384,8966,10E,765000.0,2015-04-15
13385,8966,22B,1800000.0,2018-03-05
13386,8966,26E,425400.0,2016-04-04
13387,8966,5E,668000.0,2018-04-26
13388,8966,4D,627500.0,2016-07-13
13389,8966,9A,1119000.0,2014-03-19
13390,8966,30E,2070000.0,2014-08-13
13391,8966,18C,1375000.0,2017-02-28
13392,8966,15D/E,1638000.0,2014-10-02
13393,8966,7F,770000.0,2017-06-26
13394,8966,11B,1795000.0,2016-12-05
13395,8966,29A,1350000.0,2015-01-23
13396,8966,2F,740000.0,2017-05-08
13397,8966,22C,1225000.0,2015-01-15
13398,8966,28C,1200000.0,2017-06-30
13399,8968,9A,2100000.0,2014-08-18
13400,8968,3B,2313861.0,2014-05-08
13401,8968,1E,355200.0,2016-06-15
13402,8968,2A3A,2880000.0,2016-02-18
13403,8968,6B,985000.0,2017-03-07
13404,8968,5B,1855000.0,2014-09-17
13405,8968,3A,986139.0,2014-05-08
13406,8976,6 Units,4945200.0,2018-01-16
13407,8976,8,548000.0,2014-11-20
13408,8976,13,500000.0,2015-03-23
13409,8976,14,628700.0,2015-05-11
13410,8985,5R,1200000.0,2016-04-27
13411,8985,4F,1030000.0,2018-04-11
13412,8985,3F,1150000.0,2017-01-06
13413,8985,2F,1735000.0,2016-02-01
13414,8985,2F,1732000.0,2015-09-03
13415,8985,2RE,877500.0,2014-04-14
13416,8985,4F,850000.0,2014-05-22
13417,8985,4R,895000.0,2014-08-20
13418,8985,4R,975000.0,2017-11-03
13419,8985,2F,610950.0,2014-08-28
13420,8993,5E,3000000.0,2016-02-22
13421,8993,7W,3200000.0,2015-05-01
13422,8994,1C,562000.0,2016-01-15
13423,8994,1E,478000.0,2015-06-22
13424,8994,1F,435000.0,2017-08-16
13425,8994,1G,707000.0,2016-05-31
13426,8994,3H,328000.0,2015-06-30
13427,8994,1F,585000.0,2017-11-16
13428,8994,1A,400000.0,2014-12-30
13429,8994,F,10.0,2015-03-25
13430,8994,E,375000.0,2015-12-21
13431,8994,6C,669000.0,2015-12-15
13432,8994,3D,527000.0,2015-10-27
13433,8994,3H,328000.0,2017-03-23
13434,8994,1A,500000.0,2018-02-06
13435,8994,RES,575000.0,2015-12-08
13436,8994,5H,355000.0,2016-11-22
13437,8994,4D,460000.0,2015-01-07
13438,8994,2E,305000.0,2014-03-14
13439,8997,4NS,4160000.0,2015-12-22
13440,8997,B1,1200000.0,2017-11-20
13441,8997,2A,3700000.0,2017-09-28
13442,8997,3S,1995000.0,2015-01-07
13443,9002,5B,1614000.0,2015-11-19
13444,9002,3A,10.0,2017-01-06
13445,9002,2B,1620000.0,2015-02-18
13446,9002,5A,1390000.0,2014-02-26
13447,9002,4B,925000.0,2017-08-22
13448,9002,3B,996000.0,2016-03-03
13449,9002,4A,930000.0,2015-01-16
13450,9018,15F,5665000.0,2015-07-16
13451,9018,12F,5150000.0,2016-01-14
13452,9018,11F,4400000.0,2018-03-12
13453,9018,17C,3600000.0,2014-10-03
13454,9018,17E,4405000.0,2018-01-23
13455,9018,"11E,12G",5315000.0,2015-03-18
13456,9018,14A,5400000.0,2016-05-16
13457,9018,11C,2100000.0,2017-01-09
13458,9018,17E,4405000.0,2018-01-23
13459,9018,15G,500000.0,2018-04-30
13460,9018,15AB,15120000.0,2018-04-30
13461,9018,9E,4250000.0,2018-05-01
13462,9018,9E,3985000.0,2014-01-24
13463,9018,15D,2200000.0,2017-07-27
13464,9018,14B,7500000.0,2017-06-30
13465,9018,11D,1875000.0,2017-12-13
13466,9045,"",26500000.0,2014-07-25
13467,9054,3A,1700000.0,2016-05-04
13468,9054,10A,1665000.0,2015-07-23
13469,9067,3E,915406.75,2017-07-21
13470,9067,3P,1756481.0,2017-07-21
13471,9067,4H,2672906.25,2017-10-10
13472,9067,PH-C,2189237.5,2017-10-23
13473,9067,3C,911333.75,2017-07-17
13474,9067,3J,1781937.5,2017-11-15
13475,9067,4C,2469256.25,2017-09-29
13476,9067,3M,1781937.5,2017-07-28
13477,9067,3K,1680112.5,2017-07-27
13478,9067,4B,2392887.5,2017-11-01
13479,9067,4D,2443800.0,2017-09-28
13480,9067,3H,2494837.5,2017-09-06
13481,9067,PH-A,2927468.75,2017-10-10
13482,9067,3D,1318634.0,2017-09-19
13483,9067,PH-B,2265606.25,2017-10-12
13484,9067,4L,2744184.0,2017-10-06
13485,9067,3A,2934596.5,2017-09-14
13486,9067,3F,952063.75,2017-07-26
13487,9067,3N,1756481.25,2017-07-19
13488,9067,3G,1450500.0,2017-08-11
13489,9067,2,13100000.0,2014-06-24
13490,9067,3B,1725933.75,2017-07-27
13491,9067,4J,1807393.75,2017-08-29
13492,9067,4G,2800187.5,2017-09-26
13493,9067,4E,2392887.5,2017-09-21
13494,9067,PH-D,2947833.75,2017-09-25
13495,9067,3L,1781937.5,2017-07-24
13496,9067,3Q,1725934.0,2017-07-20
13497,9067,4K,2031408.75,2017-09-21
13498,9067,4F,2571081.25,2017-10-19
13499,9067,4A,2546643.25,2017-09-28
13500,9067,3D,1387500.0,2018-04-20
13501,9067,2,3900000.0,2014-06-27
13502,9085,D1301,780000.0,2018-01-25
13503,9085,A1707,2200000.0,2018-01-23
13504,9085,E1007,785000.0,2018-07-03
13505,9085,E207,750000.0,2018-07-18
13506,9085,D802,815000.0,2018-03-05
13507,9085,D805,975000.0,2018-03-05
13508,9085,1007,950000.0,2014-08-13
13509,9085,B1202,499000.0,2018-03-12
13510,9085,B1307,768000.0,2015-11-10
13511,9085,1303/4,950000.0,2014-05-07
13512,9085,A607,815000.0,2014-07-10
13513,9085,A-2006,600000.0,2014-02-25
13514,9085,F1805,651000.0,2014-05-28
13515,9085,A703,585000.0,2014-01-07
13516,9085,F1905,610000.0,2014-07-08
13517,9085,B1302,375000.0,2014-09-26
13518,9085,C505,725000.0,2014-01-22
13519,9085,E304,680000.0,2018-07-09
13520,9085,A1605,850000.0,2015-02-04
13521,9085,E1408,874000.0,2018-07-02
13522,9085,D301,685000.0,2018-07-31
13523,9085,"C103,C104",1964250.0,2015-12-30
13524,9085,D401,287500.0,2015-11-17
13525,9085,D505,777000.0,2014-07-09
13526,9085,E906,1375000.0,2016-07-29
13527,9085,D605,999000.0,2016-03-16
13528,9085,C1602,747500.0,2016-09-29
13529,9085,A101,1210000.0,2017-01-31
13530,9085,C1502,740000.0,2016-06-07
13531,9085,E804,675000.0,2016-12-21
13532,9085,E1104,720000.0,2016-06-10
13533,9085,A807,999000.0,2016-07-27
13534,9085,F2006,975000.0,2016-10-17
13535,9085,F1303,800000.0,2017-02-27
13536,9085,E605,500000.0,2014-05-07
13537,9085,F2005,1075000.0,2016-10-17
13538,9085,C1107,990000.0,2018-03-09
13539,9085,C1405,965000.0,2016-11-15
13540,9085,D506,1055000.0,2017-11-06
13541,9085,E605,500000.0,2014-05-07
13542,9085,F1503,832500.0,2018-05-07
13543,9085,F802,560000.0,2018-05-08
13544,9085,B1208,645000.0,2014-11-05
13545,9085,A-704,725000.0,2014-02-20
13546,9085,F204,750000.0,2014-07-22
13547,9085,A107,830000.0,2014-11-25
13548,9085,D1602,675000.0,2015-05-22
13549,9085,B802,380000.0,2015-03-19
13550,9085,D1506,948000.0,2015-05-27
13551,9085,B0805,400000.0,2015-05-15
13552,9085,D1707,1170000.0,2018-06-06
13553,9085,A302,462500.0,2015-01-29
